Date,USD,HUF,UAH,BTC,ETH
2014-04-11,1.3872,306.96,17.429603,313.6822376,
2014-04-12,1.3872,306.96,17.429603,315.4916378,
2014-04-13,1.3872,306.96,17.429603,308.2468281,
2014-04-14,1.3827,307.47,18.001819,345.9752658,
2014-04-15,1.3803,307.23,17.125515,381.388104,
2014-04-16,1.384,308.38,15.730051,387.9696532,
2014-04-17,1.3855,307.73,15.572876,362.3240707,
2014-04-18,1.3855,307.73,15.555525,350.4294479,
2014-04-19,1.3855,307.73,15.555525,365.2255503,
2014-04-20,1.3855,307.73,15.555525,359.8051245,
2014-04-21,1.3855,307.73,15.555525,357.3872248,
2014-04-22,1.3817,307.05,15.583346,353.1229645,
2014-04-23,1.3834,307.78,15.907305,352.2480844,
2014-04-24,1.382,307.73,15.749507,362.0043415,
2014-04-25,1.3831,309.6,15.731584,335.8325501,
2014-04-26,1.3831,309.6,15.731584,331.0462006,
2014-04-27,1.3831,309.6,15.731584,320.4251319,
2014-04-28,1.3861,309.62,15.708207,318.8225958,
2014-04-29,1.3826,309.18,15.812752,322.6674382,
2014-04-30,1.385,307.63,15.763826,321.7545126,
2014-05-01,1.385,307.63,15.763826,332.2238267,
2014-05-02,1.3862,307.07,15.763826,327.2760063,
2014-05-03,1.3862,307.07,15.763826,316.4406291,
2014-05-04,1.3862,307.07,15.763826,314.5649978,
2014-05-05,1.3874,308.09,15.80268,310.5593196,
2014-05-06,1.3945,307.03,15.91289,309.9247042,
2014-05-07,1.3927,305.9,16.247803,320.6361743,
2014-05-08,1.3953,304.17,16.146731,316.1398982,
2014-05-09,1.3781,303.98,16.146731,323.2348886,
2014-05-10,1.3781,303.98,16.146731,327.9152456,
2014-05-11,1.3781,303.98,16.146731,314.3676076,
2014-05-12,1.3765,303.71,15.993464,318.3508899,
2014-05-13,1.3703,303.33,16.031622,316.6605853,
2014-05-14,1.3719,304.3,16.120923,322.6401341,
2014-05-15,1.3659,303.62,16.000446,328.0620836,
2014-05-16,1.3696,305.93,16.056419,331.213493,
2014-05-17,1.3696,305.93,16.056419,330.6001752,
2014-05-18,1.3696,305.93,16.056419,328.6653037,
2014-05-19,1.3715,305.38,16.095617,323.660226,
2014-05-20,1.3702,305.46,16.068696,353.6491023,
2014-05-21,1.3676,304.48,16.063142,357.443697,
2014-05-22,1.3668,304.1,16.042577,377.055897,
2014-05-23,1.363,303.49,16.012257,380.1100514,
2014-05-24,1.363,303.49,16.012257,381.8488628,
2014-05-25,1.363,303.49,16.012257,418.5179751,
2014-05-26,1.3635,302.77,15.893699,426.8500183,
2014-05-27,1.3638,303.58,16.022696,418.0231706,
2014-05-28,1.3608,304,15.969784,419.4885362,
2014-05-29,1.3612,302.89,16.010618,414.6488393,
2014-05-30,1.3607,302.81,16.028126,450.0257221,
2014-05-31,1.3607,302.81,16.028126,461.4610127,
2014-06-01,1.3607,302.81,16.028126,477.5409716,
2014-06-02,1.3611,302.81,16.161801,481.5884211,
2014-06-03,1.3645,304.93,16.106314,490.6046171,
2014-06-04,1.3627,305.4,16.196758,468.8706245,
2014-06-05,1.3567,303.8,16.025706,486.6072087,
2014-06-06,1.3642,303.5,16.044102,476.7702683,
2014-06-07,1.3642,303.5,16.044102,477.6938865,
2014-06-08,1.3642,303.5,16.044102,477.2394077,
2014-06-09,1.3608,303.34,16.044102,473.5082305,
2014-06-10,1.3547,304.13,16.062231,483.9595482,
2014-06-11,1.3547,305.62,15.756839,474.606924,
2014-06-12,1.3528,305.84,15.788572,441.403016,
2014-06-13,1.3534,306.6,15.866771,450.9753214,
2014-06-14,1.3534,306.6,15.866771,431.0772868,
2014-06-15,1.3534,306.6,15.866771,430.2423526,
2014-06-16,1.3532,307.51,15.89987,442.7135678,
2014-06-17,1.3568,307.34,15.914233,445.9684552,
2014-06-18,1.3563,307.36,16.047682,446.9586375,
2014-06-19,1.362,305.31,16.071988,440.6534508,
2014-06-20,1.3588,305.71,16.145983,434.7586105,
2014-06-21,1.3588,305.71,16.145983,439.387695,
2014-06-22,1.3588,305.71,16.145983,444.2302031,
2014-06-23,1.3596,305.25,16.140196,434.8117093,
2014-06-24,1.3618,305.73,16.168449,432.3468938,
2014-06-25,1.3615,307.23,16.180797,417.517444,
2014-06-26,1.3606,307.9,16.194746,428.2669411,
2014-06-27,1.362,308.59,16.086845,442.1659325,
2014-06-28,1.362,308.59,16.086845,438.7371512,
2014-06-29,1.362,308.59,16.086845,441.3069016,
2014-06-30,1.3658,309.3,16.086845,465.0314834,
2014-07-01,1.3688,310.43,16.096633,469.8933372,
2014-07-02,1.3656,311.1,16.197561,472.8471002,
2014-07-03,1.3646,311.39,16.170218,467.5582588,
2014-07-04,1.3588,310.28,16.139255,459.1992935,
2014-07-05,1.3588,310.28,16.139255,458.46335,
2014-07-06,1.3588,310.28,16.139255,461.1789815,
2014-07-07,1.3592,310.58,16.012785,451.4420247,
2014-07-08,1.3589,308.86,15.919347,452.8074178,
2014-07-09,1.3603,309.13,15.842233,457.9872087,
2014-07-10,1.3604,310.4,15.909716,454.5648339,
2014-07-11,1.3595,310.15,15.908265,465.538801,
2014-07-12,1.3595,310.15,15.908265,467.7454947,
2014-07-13,1.3595,310.15,15.908265,461.9566017,
2014-07-14,1.3627,309.68,15.901049,453.7462391,
2014-07-15,1.3613,309.2,15.953366,455.1531624,
2014-07-16,1.3532,309.13,15.951811,454.3304759,
2014-07-17,1.3525,310.48,15.85911,463.2754159,
2014-07-18,1.3525,310.05,15.755416,463.9334566,
2014-07-19,1.3525,310.05,15.755416,463.6155268,
2014-07-20,1.3525,310.05,15.755416,459.1349353,
2014-07-21,1.3518,309.56,15.764188,462.442669,
2014-07-22,1.3481,309.63,15.775545,461.7832505,
2014-07-23,1.3465,307.15,15.697782,461.7081322,
2014-07-24,1.3472,307.76,15.73098,446.7562352,
2014-07-25,1.344,308.06,15.833368,446.8005952,
2014-07-26,1.344,308.06,15.833368,443.452381,
2014-07-27,1.344,308.06,15.833368,442.7306548,
2014-07-28,1.3433,308.2,15.937667,437.6758729,
2014-07-29,1.3429,310.26,16.103069,436.1977809,
2014-07-30,1.3401,311.14,16.119081,421.3416909,
2014-07-31,1.3379,312.96,16.211522,440.6308394,
2014-08-01,1.3395,314.49,16.005672,447.0175439,
2014-08-02,1.3395,314.49,16.005672,441.7469205,
2014-08-03,1.3395,314.49,16.005672,439.6715192,
2014-08-04,1.3422,313.4,16.319208,441.6405901,
2014-08-05,1.3382,314.86,16.505827,439.9641309,
2014-08-06,1.3345,316.06,16.533299,441.9408018,
2014-08-07,1.3368,315.8,16.62593,443.4470377,
2014-08-08,1.3388,313.72,16.852711,445.0627428,
2014-08-09,1.3388,313.72,16.852711,440.334628,
2014-08-10,1.3388,313.72,16.852711,442.2318494,
2014-08-11,1.3386,313.68,17.171419,430.2181384,
2014-08-12,1.3346,314.44,17.588308,425.3409261,
2014-08-13,1.336,314.08,17.497488,405.7634731,
2014-08-14,1.3373,312.73,17.490492,377.4770059,
2014-08-15,1.3388,312.89,17.566092,370.8171497,
2014-08-16,1.3388,312.89,17.566092,389.9088736,
2014-08-17,1.3388,312.89,17.566092,362.6381834,
2014-08-18,1.3383,313.88,17.502549,345.3485766,
2014-08-19,1.3354,313.48,17.334432,363.2769208,
2014-08-20,1.3284,313.25,17.658097,389.0243902,
2014-08-21,1.3262,314.18,17.41903,390.5444126,
2014-08-22,1.3267,313.5,17.725239,389.0103264,
2014-08-23,1.3267,313.5,17.725239,375.1262531,
2014-08-24,1.3267,313.5,17.725239,384.1938645,
2014-08-25,1.32,312.96,17.725239,381.0075758,
2014-08-26,1.3192,313.16,18.030419,388.5385082,
2014-08-27,1.3177,312.55,18.324973,391.0070578,
2014-08-28,1.3178,313.91,17.706573,387.5777812,
2014-08-29,1.3188,315.02,17.929693,388.6563543,
2014-08-30,1.3188,315.02,17.929693,383.6518047,
2014-08-31,1.3188,315.02,17.929693,365.3169548,
2014-09-01,1.3133,314.25,17.294891,363.3518617,
2014-09-02,1.3115,315.49,17.084263,365.1849028,
2014-09-03,1.3151,314.02,16.434447,365.0216714,
2014-09-04,1.3015,312.44,16.47657,377.2493277,
2014-09-05,1.2948,314.16,16.688093,373.5325919,
2014-09-06,1.2948,314.16,16.688093,374.1658943,
2014-09-07,1.2948,314.16,16.688093,375.154464,
2014-09-08,1.2947,313.85,16.602059,367.4133004,
2014-09-09,1.2902,316.84,16.735384,368.0824678,
2014-09-10,1.2929,316.13,16.710405,371.0263748,
2014-09-11,1.2928,314.8,16.777444,370.1191213,
2014-09-12,1.2931,314.88,16.741866,369.4455185,
2014-09-13,1.2931,314.88,16.741866,369.7857861,
2014-09-14,1.2931,314.88,16.741866,369.4532519,
2014-09-15,1.2911,314.53,16.685002,370.0023236,
2014-09-16,1.2949,314.35,16.769026,360.4525446,
2014-09-17,1.2956,313.7,16.94029,355.8891633,
2014-09-18,1.2872,312.27,17.393461,329.5991299,
2014-09-19,1.2852,310.76,17.292416,309.422658,
2014-09-20,1.2852,310.76,17.292416,320.2069717,
2014-09-21,1.2852,310.76,17.292416,312.4961096,
2014-09-22,1.2845,311.95,17.336974,314.5893344,
2014-09-23,1.2892,310.9,17.374313,338.8613093,
2014-09-24,1.2826,310.22,16.687696,330.3991891,
2014-09-25,1.2712,310.54,16.610404,324.3313405,
2014-09-26,1.2732,311.51,16.409658,317.6720075,
2014-09-27,1.2732,311.51,16.409658,313.3993088,
2014-09-28,1.2732,311.51,16.409658,297.737983,
2014-09-29,1.2701,312.18,16.43469,296.6459334,
2014-09-30,1.2583,310.57,16.44676,308.4876421,
2014-10-01,1.2603,310.3,16.301551,303.7689439,
2014-10-02,1.2631,309.71,16.320893,296.9994458,
2014-10-03,1.2616,309.17,16.34514,288.0865568,
2014-10-04,1.2616,309.17,16.34514,265.7894737,
2014-10-05,1.2616,309.17,16.34514,255.9131262,
2014-10-06,1.2565,308.27,16.33652,263.867887,
2014-10-07,1.2607,307.92,16.29215,263.0681367,
2014-10-08,1.2645,307.92,16.326323,277.4772637,
2014-10-09,1.2763,306.27,16.351018,282.7783436,
2014-10-10,1.2638,306.84,16.528114,286.2082608,
2014-10-11,1.2638,306.84,16.528114,285.8205412,
2014-10-12,1.2638,306.84,16.528114,295.2761513,
2014-10-13,1.2679,305.51,16.369852,305.4815049,
2014-10-14,1.2646,306.65,16.421155,314.0123359,
2014-10-15,1.2666,306.46,16.379147,310.413706,
2014-10-16,1.2749,308.9,16.4043,297.8821868,
2014-10-17,1.2823,307.4,16.51151,296.7168369,
2014-10-18,1.2823,307.4,16.51151,304.8272635,
2014-10-19,1.2823,307.4,16.51151,302.0198082,
2014-10-20,1.2773,306.37,16.60728,297.807876,
2014-10-21,1.2762,306.38,16.541778,299.6003761,
2014-10-22,1.2693,306.17,16.526888,298.5346254,
2014-10-23,1.2669,307.4,16.438054,280.827216,
2014-10-24,1.2659,308.65,16.406802,280.5118888,
2014-10-25,1.2659,308.65,16.406802,273.8920926,
2014-10-26,1.2659,308.65,16.406802,275.4324986,
2014-10-27,1.2679,308.78,16.393962,276.1179904,
2014-10-28,1.2748,309.26,16.420503,275.384374,
2014-10-29,1.2737,309.05,16.511824,263.1074821,
2014-10-30,1.2598,308.82,16.497966,273.7418638,
2014-10-31,1.2524,308.26,16.315272,269.7780262,
2014-11-01,1.2524,308.26,16.315272,259.8450974,
2014-11-02,1.2524,308.26,16.315272,257.5455126,
2014-11-03,1.2493,308.64,16.219514,259.5373409,
2014-11-04,1.2514,309.08,16.183373,262.0744766,
2014-11-05,1.248,309.05,16.890161,270.8413462,
2014-11-06,1.2517,310.02,17.416679,277.7582488,
2014-11-07,1.2393,309.84,18.112925,275.8573388,
2014-11-08,1.2393,309.84,18.112925,277.2048737,
2014-11-09,1.2393,309.84,18.112925,292.1326555,
2014-11-10,1.2486,307.04,18.346876,294.0493353,
2014-11-11,1.2424,307.59,19.692124,294.1242756,
2014-11-12,1.2467,307.36,19.567333,346.5388626,
2014-11-13,1.2456,306.36,19.398652,344.1875401,
2014-11-14,1.2436,306.12,19.197707,318.8565455,
2014-11-15,1.2436,306.12,19.197707,301.4313284,
2014-11-16,1.2436,306.12,19.197707,310.075587,
2014-11-17,1.2496,306.01,19.07137,307.8505122,
2014-11-18,1.2514,305.54,19.069121,302.9886527,
2014-11-19,1.2535,304.8,19.021418,304.2919824,
2014-11-20,1.2539,304.62,18.985595,284.950953,
2014-11-21,1.2422,304.56,18.929175,283.1830623,
2014-11-22,1.2422,304.56,18.929175,283.3762679,
2014-11-23,1.2422,304.56,18.929175,294.517791,
2014-11-24,1.241,304.76,18.708518,305.2780016,
2014-11-25,1.2424,305.82,18.624844,302.9861558,
2014-11-26,1.2475,306.6,18.602532,292.8657315,
2014-11-27,1.248,307.14,18.671189,295.536859,
2014-11-28,1.2483,306.81,18.681648,302.4833774,
2014-11-29,1.2483,306.81,18.681648,301.4339502,
2014-11-30,1.2483,306.81,18.681648,300.3524794,
2014-12-01,1.2469,306.43,18.79492,303.6410298,
2014-12-02,1.2424,306.93,18.835725,306.3747585,
2014-12-03,1.2331,306.72,18.866618,305.7010786,
2014-12-04,1.2311,306.9,18.862308,300.4142637,
2014-12-05,1.2362,307.25,18.978021,305.4764601,
2014-12-06,1.2362,307.25,18.978021,304.3682252,
2014-12-07,1.2362,307.25,18.978021,304.5381006,
2014-12-08,1.2258,306.55,19.192883,297.7239354,
2014-12-09,1.2369,305.75,19.09492,284.7360336,
2014-12-10,1.2392,307.21,19.353773,280.7779212,
2014-12-11,1.2428,308.14,19.42112,279.7553911,
2014-12-12,1.245,308.93,19.525259,283.8554217,
2014-12-13,1.245,308.93,19.525259,279.7108434,
2014-12-14,1.245,308.93,19.525259,280.6024096,
2014-12-15,1.2426,308.32,19.621676,277.9414132,
2014-12-16,1.2537,312.23,19.600654,263.3963468,
2014-12-17,1.2448,314.42,19.782016,257.0854756,
2014-12-18,1.2285,314.73,19.628625,252.6170126,
2014-12-19,1.2279,316.45,19.372671,258.7995765,
2014-12-20,1.2279,316.45,19.372671,269.0365665,
2014-12-21,1.2279,316.45,19.372671,262.7494096,
2014-12-22,1.2259,315.33,19.467613,269.8751937,
2014-12-23,1.2213,313.93,19.199694,274.5025792,
2014-12-24,1.2219,316.08,19.260195,263.851379,
2014-12-25,1.2219,316.08,19.270426,261.0606433,
2014-12-26,1.2219,316.08,19.267976,270.0548326,
2014-12-27,1.2219,316.08,19.267976,258.0734921,
2014-12-28,1.2219,316.08,19.267976,259.0473852,
2014-12-29,1.2197,314.68,19.232908,257.538739,
2014-12-30,1.216,314.98,19.232908,255.9786184,
2014-12-31,1.2141,315.54,19.232908,262.120089,
2015-01-01,1.2141,315.54,19.232908,259.3608434,
2015-01-02,1.2043,318.75,19.232908,261.7371087,
2015-01-03,1.2043,318.75,19.232908,238.4206593,
2015-01-04,1.2043,318.75,19.232908,219.8123391,
2015-01-05,1.1915,318.32,19.232908,230.6672262,
2015-01-06,1.1914,319.32,18.801353,236.9229478,
2015-01-07,1.1831,319.53,18.801353,246.2513735,
2015-01-08,1.1768,317.05,18.640487,240.2192386,
2015-01-09,1.1813,317.39,18.534114,243.7738085,
2015-01-10,1.1813,317.39,18.534114,231.3976128,
2015-01-11,1.1813,317.39,18.534114,224.1344282,
2015-01-12,1.1804,318.03,18.614884,228.1684175,
2015-01-13,1.1782,318.27,18.612436,187.820404,
2015-01-14,1.1775,319.97,18.581675,140.059448,
2015-01-15,1.1708,322.39,18.576352,179.1766314,
2015-01-16,1.1588,320.37,18.49626,178.5640318,
2015-01-17,1.1588,320.37,18.397607,172.2903003,
2015-01-18,1.1588,320.37,18.397607,181.75699,
2015-01-19,1.1605,318.72,18.318006,186.0146489,
2015-01-20,1.1579,317.53,18.303647,181.8378098,
2015-01-21,1.1593,315.35,18.277168,196.8170448,
2015-01-22,1.1618,315.56,18.279427,200.2926493,
2015-01-23,1.1198,310.91,18.347204,207.3316664,
2015-01-24,1.1198,310.91,18.347204,221.611002,
2015-01-25,1.1198,310.91,18.347204,225.1205572,
2015-01-26,1.1244,310.67,17.704044,239.3987905,
2015-01-27,1.1306,312.17,17.8775,232.8586591,
2015-01-28,1.1344,312.18,17.941995,208.1893512,
2015-01-29,1.1315,312,18.098599,206.7962881,
2015-01-30,1.1305,312.03,18.28257,205.0773994,
2015-01-31,1.1305,312.03,18.28257,193.2861566,
2015-02-01,1.1305,312.03,18.28257,199.2835029,
2015-02-02,1.131,310.56,18.254179,211.193634,
2015-02-03,1.1376,309.18,18.369079,199.9033052,
2015-02-04,1.1446,308.85,19.03083,197.9556177,
2015-02-05,1.141,307.24,20.602529,189.7633655,
2015-02-06,1.1447,306.27,26.391992,194.7759238,
2015-02-07,1.1447,306.27,26.391992,198.8992749,
2015-02-08,1.1447,306.27,26.391992,195.3961737,
2015-02-09,1.1275,307.3,28.56736,195.4235033,
2015-02-10,1.1297,309.34,28.007658,194.4498539,
2015-02-11,1.1314,310.15,28.872948,193.4152378,
2015-02-12,1.1328,307.76,28.397169,195.7891949,
2015-02-13,1.1381,306.03,29.360503,207.5125209,
2015-02-14,1.1381,306.03,29.360503,227.2559529,
2015-02-15,1.1381,306.03,29.360503,204.9644144,
2015-02-16,1.1408,306.91,29.647383,206.723352,
2015-02-17,1.1415,307.81,30.07002,213.0530004,
2015-02-18,1.1372,307.71,30.591828,206.8237777,
2015-02-19,1.1387,305.34,31.111509,212.452797,
2015-02-20,1.1298,305.68,31.722467,216.4276863,
2015-02-21,1.1298,305.68,31.722467,216.330324,
2015-02-22,1.1298,305.68,31.722467,208.6475482,
2015-02-23,1.1298,305.09,32.027645,211.3825456,
2015-02-24,1.1328,305,31.963418,210.8845339,
2015-02-25,1.1346,305.55,31.770545,209.1750397,
2015-02-26,1.1317,302.88,34.049545,209.004153,
2015-02-27,1.124,303.03,31.419523,225.5071174,
2015-02-28,1.124,303.03,31.419523,226.0320285,
2015-03-01,1.124,303.03,31.419523,229.4839858,
2015-03-02,1.1227,303.58,30.18852,243.831834,
2015-03-03,1.1168,305.07,27.866153,251.2983524,
2015-03-04,1.1124,306.47,26.547747,244.4444444,
2015-03-05,1.1069,305.36,25.685943,248.6493812,
2015-03-06,1.0963,303.78,25.344739,248.618079,
2015-03-07,1.0963,303.78,25.344739,250.7616528,
2015-03-08,1.0963,303.78,25.344739,250.378546,
2015-03-09,1.086,305.21,25.344739,267.053407,
2015-03-10,1.0738,307.92,23.604981,271.3447569,
2015-03-11,1.0578,304.17,23.143543,279.4479108,
2015-03-12,1.0613,303.6,22.799746,276.8774145,
2015-03-13,1.0572,306.5,22.941123,271.6704502,
2015-03-14,1.0572,306.5,22.941123,266.3639803,
2015-03-15,1.0572,306.5,22.941123,269.4665153,
2015-03-16,1.0557,303.68,23.015647,275.0876196,
2015-03-17,1.0635,304.12,23.486016,268.3403855,
2015-03-18,1.0592,304,24.776133,241.6163142,
2015-03-19,1.0677,303.22,24.778966,244.3851269,
2015-03-20,1.0776,303.86,24.760618,242.9287305,
2015-03-21,1.0776,303.86,24.760618,241.0077951,
2015-03-22,1.0776,303.86,24.760618,249.2297699,
2015-03-23,1.0912,304.75,24.946303,243.2734604,
2015-03-24,1.095,302.26,25.411695,225.3150685,
2015-03-25,1.0985,298.8,25.794938,224.2785617,
2015-03-26,1.0973,299.65,25.815628,226.0275221,
2015-03-27,1.0856,300.54,25.800841,227.7173913,
2015-03-28,1.0856,300.54,25.800841,232.1481209,
2015-03-29,1.0856,300.54,25.800841,222.9918939,
2015-03-30,1.0845,299.83,25.449314,227.5610881,
2015-03-31,1.0759,299.43,25.449314,226.9262943,
2015-04-01,1.0755,298.52,25.231343,228.9539749,
2015-04-02,1.083,299.58,25.254831,233.2409972,
2015-04-03,1.083,299.58,25.46078,234.976916,
2015-04-04,1.083,299.58,25.46078,233.5087719,
2015-04-05,1.083,299.58,25.46078,239.7414589,
2015-04-06,1.083,299.58,25.239097,235.4293629,
2015-04-07,1.0847,299.08,25.393659,233.2165576,
2015-04-08,1.0862,296.62,25.496994,225.1611121,
2015-04-09,1.0774,297.2,25.536926,225.8399851,
2015-04-10,1.057,297.38,25.249267,222.0719016,
2015-04-11,1.057,297.38,25.249267,223.7275307,
2015-04-12,1.057,297.38,25.249267,223.1315043,
2015-04-13,1.0552,296.85,25.249267,211.8934799,
2015-04-14,1.0564,296.64,24.186309,206.3517607,
2015-04-15,1.0579,297.85,24.219608,210.7666131,
2015-04-16,1.0711,300.95,23.044264,212.8466063,
2015-04-17,1.0814,301.36,22.970656,205.8350287,
2015-04-18,1.0814,301.36,22.970656,206.5378213,
2015-04-19,1.0814,301.36,22.970656,206.2326614,
2015-04-20,1.0723,297.9,22.771747,209.1205819,
2015-04-21,1.07,297.41,23.863379,218.4392523,
2015-04-22,1.0743,300.27,23.835512,217.6114679,
2015-04-23,1.0772,301.57,24.217078,218.529521,
2015-04-24,1.0824,301.48,24.270461,213.4977827,
2015-04-25,1.0824,301.48,24.270461,208.924612,
2015-04-26,1.0824,301.48,24.270461,202.0509978,
2015-04-27,1.0822,301.21,24.301644,211.5690261,
2015-04-28,1.0927,301.35,24.780827,206.6532443,
2015-04-29,1.1002,302.55,24.326131,204.89002,
2015-04-30,1.1215,302.81,23.155725,210.2273741,
2015-05-01,1.1215,302.81,23.155725,207.9447169,
2015-05-02,1.1215,302.81,23.155725,209.843959,
2015-05-03,1.1215,302.81,23.155725,213.9901917,
2015-05-04,1.1152,303.42,23.155725,214.2844333,
2015-05-05,1.1117,301.7,23.699981,212.1255734,
2015-05-06,1.123,304.55,23.493622,204.8352627,
2015-05-07,1.1305,304.56,23.61164,210.2874834,
2015-05-08,1.1221,303.91,23.426741,217.2177168,
2015-05-09,1.1221,303.91,23.426741,215.1323411,
2015-05-10,1.1221,303.91,23.426741,213.8490331,
2015-05-11,1.1142,304.4,23.426741,217.0256686,
2015-05-12,1.1239,306.57,23.103884,214.9479491,
2015-05-13,1.1221,306.95,23.194554,210.6585866,
2015-05-14,1.1419,307.52,23.08248,207.4612488,
2015-05-15,1.1328,306.67,23.488121,209.3926554,
2015-05-16,1.1328,306.67,23.488121,208.5363701,
2015-05-17,1.1328,306.67,23.488121,208.5981638,
2015-05-18,1.1389,307.55,23.446969,204.2672754,
2015-05-19,1.118,305.07,25.190944,207.5313059,
2015-05-20,1.1118,306.5,23.760384,210.4335312,
2015-05-21,1.1133,306.97,23.139518,211.4254918,
2015-05-22,1.1164,306.96,23.021738,215.3081333,
2015-05-23,1.1164,306.96,23.021738,214.0272304,
2015-05-24,1.1164,306.96,23.021738,215.8545324,
2015-05-25,1.0978,307.71,23.262263,216.2597923,
2015-05-26,1.0926,309.17,23.200548,217.682592,
2015-05-27,1.0863,308.8,23.407286,218.438737,
2015-05-28,1.0896,308.65,22.857148,217.804699,
2015-05-29,1.097,308.9,22.934148,216.071103,
2015-05-30,1.097,308.9,22.934148,212.5979945,
2015-05-31,1.097,308.9,22.934148,209.5168642,
2015-06-01,1.0944,309.11,22.934148,203.8925439,
2015-06-02,1.1029,309.29,23.130122,204.6785747,
2015-06-03,1.1134,311.35,23.239005,202.613616,
2015-06-04,1.1317,312.3,23.388037,198.126712,
2015-06-05,1.1218,311.28,23.781219,200.8290248,
2015-06-06,1.1218,311.28,23.781219,200.3387413,
2015-06-07,1.1218,311.28,23.781219,199.2066322,
2015-06-08,1.1162,313.95,23.586749,204.7751299,
2015-06-09,1.1249,312.28,23.554548,204.071473,
2015-06-10,1.1279,312.27,23.813344,202.845997,
2015-06-11,1.1232,312.21,23.858841,204.6652422,
2015-06-12,1.122,312.13,23.618082,205.4010695,
2015-06-13,1.122,312.13,23.618082,207.201426,
2015-06-14,1.122,312.13,23.618082,208.3333333,
2015-06-15,1.1218,313.3,23.628006,211.2676056,
2015-06-16,1.1215,311.88,24.061275,222.7552385,
2015-06-17,1.1279,311.84,24.838689,219.3279546,
2015-06-18,1.1404,311.14,24.4193,217.8533848,
2015-06-19,1.1299,312.85,24.323767,216.0633684,
2015-06-20,1.1299,312.85,24.323767,216.8156474,
2015-06-21,1.1299,312.85,24.323767,216.0368174,
2015-06-22,1.1345,310.83,24.44587,218.1225209,
2015-06-23,1.1204,310.24,24.69659,217.5651553,
2015-06-24,1.1213,311.11,24.117417,214.5366985,
2015-06-25,1.1206,311.78,23.746914,216.4554703,
2015-06-26,1.1202,312.66,23.752315,216.8809141,
2015-06-27,1.1202,312.66,23.752315,223.8261025,
2015-06-28,1.1202,312.66,23.752315,222.1746117,
2015-06-29,1.1133,314.38,23.752315,230.818288,
2015-06-30,1.1189,314.93,23.541404,236.0532666,
